0,0,0.661407824856783622,-0.225500327279593821,-3.63649111485691812,0.677373544117385373
0,1,0.661407824856783622,0.225500327279593821,-3.63649111485691812,-0.677373544117385373
0,2,-0.781514823215122667,-0.420225425676517494,-0.776148711757880028,1.32222950251213311
0,3,-0.781514823215122667,0.420225425676517494,-0.776148711757880028,-1.32222950251213311
0,4,-0.571957136772484165,0.649311467366180506,0.0653804039313654328,0.809722238232326474
0,5,-0.571957136772484165,-0.649311467366180506,0.0653804039313654328,-0.809722238232326474
0,6,0.713066415390433694,0.722937787838415113,0.630400950422779216,0.356914725262824584
0,7,0.713066415390433694,-0.722937787838415113,0.630400950422779216,-0.356914725262824584
1,0,0.701612066977599591,0,22.7024537696435758,0
1,1,0.246860860658163067,0,6.35128216993988026,0
1,2,4.17312503133848711,0,-1.64046102969206986,0
1,3,12.5727435009283131,0,-0.722769977681796072,0
1,4,-3.5064875179142363,0,0.69502611756252608,0
1,5,0.934058835836961365,1.29712508223963274,0.125208784751450752,0.00806911225254678365
1,6,0.934058835836961365,-1.29712508223963274,0.125208784751450752,-0.00806911225254678365
1,7,-0.320872700162033286,0,0.115001228581000356,0
2,0,2.14539319781790239,-0.550927944897404931,0.833121900365074053,0.634212504251664755
2,1,2.14539319781790239,0.550927944897404931,0.833121900365074053,-0.634212504251664755
2,2,-0.954067572210340442,-0.547434462598998417,-1.25590813348729968,0.304047054706193975
2,3,-0.954067572210340442,0.547434462598998417,-1.25590813348729968,-0.304047054706193975
2,4,-2.80044491443138499,0,-0.722394488737268192,0
2,5,-0.93799094253959181,0,-0.2575422175525382,0
2,6,0.312042188719439229,0.163922280976237705,-0.198037910996636313,0.00818793651284880492
2,7,0.312042188719439229,-0.163922280976237705,-0.198037910996636313,-0.00818793651284880492
3,0,2.22815851970589884,0,-465.536876321602278,0
3,1,0.159065749993807154,-0.419983851708165545,-1.48980763807049277,0.055222008608618145
3,2,0.159065749993807154,0.419983851708165545,-1.48980763807049277,-0.055222008608618145
3,3,-4.01954575310419848,0,-1.26638015995525821,0
3,4,0.798570564027396901,1.23377488833339055,0.952687382579327502,0.490638211277898195
3,5,0.798570564027396901,-1.23377488833339055,0.952687382579327502,-0.490638211277898195
3,6,-0.703204624219695651,0,0.822344210575607359,0
3,7,-6.58416811382350264,0,0.448623394695883193,0
4,0,-1.92522890445100914,0,4.86774265505243786,0
4,1,0.769617259054121705,-0.478198764088609007,-2.59470715624779924,0.250760790401450273
4,2,0.769617259054121705,0.478198764088609007,-2.59470715624779924,-0.250760790401450273
4,3,-0.567748920764783338,0,-1.37498044251368867,0
4,4,-0.573667646151975075,0,0.430800455359278189,0
4,5,0.282635999100922186,-2.09394513241520075,0.41191933808809178,0.00515113239321619149
4,6,0.282635999100922186,2.09394513241520075,0.41191933808809178,-0.00515113239321619149
4,7,-1.40922849149386975,0,0.275890556704458945,0
5,0,0.720223357051111401,-2.97835822115689153,1.67071236397490264,1.35960962455918244
